OID,PID
2584,512
2584,982
2584,982
2584,120
2584,120
2584,732
2584,732
2584,732
2585,989
2586,614
2586,614
2586,614
2587,774
2587,774
2587,774
2587,702
2587,408
2587,575
2587,575
2588,549
2588,549
2588,549
2588,891
2588,891
2588,891
2588,161
2588,161
2589,129
2589,182
2589,182
2589,373
2589,454
2589,454
2589,454
2589,887
2589,887
2590,112
2590,660
2590,40
2590,40
2590,40
2591,475
2591,475
2591,637
2591,637
2591,637
2591,290
2591,290
2591,290
2591,90
2591,90
2592,670
2592,502
2592,502
2592,502
2592,605
2593,237
2593,553
2593,553
2593,325
2593,325
2593,138
2593,138
2594,647
2594,647
2594,70
2594,70
2594,205
2594,205
2594,437
2594,437
2594,437
2595,353
2595,353
2595,9
2595,9
2595,58
2596,423
2596,497
2596,525
2597,259
2597,259
2597,689
2597,689
2597,689
2597,484
2597,484
2597,676
2597,676
2597,265
2598,533
2598,533
2598,533
2598,862
2598,629
2598,629
2598,629
2598,598
2598,598
2598,598
2598,493
2598,493
2598,493
2599,112
2599,112
2599,112
2599,1018
2599,1018
2599,1018
2599,711
2600,118
2600,529
2600,529
2600,529
2601,285
2601,50
2601,609
2601,609
2601,609
2601,1000
2601,1000
2601,1000
2601,602
2601,602
2601,602
2602,464
2602,464
2602,464
2603,26
2604,157
2604,157
2604,157
2604,372
2604,372
2604,368
2605,991
2605,991
2605,479
2605,479
2605,479
2606,688
2607,272
2607,294
2607,294
2607,294
2607,470
2607,117
2607,149
2608,107
2608,567
2608,567
2608,567
2608,817
2608,92
2608,92
2608,92
2608,454
2608,454
2608,454
2609,991
2609,991
2609,775
2609,775
2609,775
2610,367
2611,398
2611,533
2611,533
2611,524
2612,726
2612,726
2613,363
2613,363
2613,363
2613,60
2613,60
2613,60
2613,300
2613,300
2613,300
2613,108
2613,108
2614,965
2614,965
2614,965
2614,852
2615,33
2615,33
2615,360
2615,360
2615,360
2616,745
2616,909
2616,909
2616,909
2617,663
2617,904
2617,921
2617,921
2617,921
2618,517
2618,201
2618,186
2618,186
2618,186
2618,1028
2618,1028
2618,1028
2618,421
2619,949
2619,949
2619,949
2619,64
2619,64
2620,591
2620,591
2620,1024
2620,1024
2620,1024
2621,229
2621,229
2621,248
2621,248
2621,622
2621,622
2621,452
2621,452
2621,336
2621,336
2621,336
2622,130
2622,130
2622,130
2622,898
2622,898
2622,775
2622,292
2622,292
2622,63
2622,63
2623,150
2623,150
2623,992
2623,992
2623,334
2624,998
2625,713
2625,713
2625,845
2625,596
2626,916
2626,916
2626,609
2626,609
2626,609
2627,902
2627,902
2627,537
2628,572
2628,572
2629,494
2629,788
2629,788
2630,274
2630,274
2630,274
2630,287
2630,287
2630,287
2631,678
2631,779
2631,779
2631,50
2631,50
2631,567
2631,567
2631,567
2631,410
2631,410
2631,410
2632,842
2632,842
2632,842
2632,600
2632,600
2632,600
2632,251
2633,47
2633,47
2633,47
2633,20
2633,20
2634,306
2634,306
2634,1012
2634,1012
2634,1012
2634,72
2634,350
2634,350
2634,350
2635,634
2635,634
2635,634
2635,692
2635,692
2635,692
2635,878
2635,878
2635,1018
2636,106
2636,33
2636,33
2636,735
2637,750
2637,750
2637,750
2637,125
2637,125
2637,125
2637,0
2637,0
2638,669
2638,669
2638,669
2638,1002
2638,1002
2638,1002
2639,48
2639,48
2639,539
2639,539
2639,539
2639,489
2639,489
2639,489
2640,629
2640,629
2640,629
2641,816
2641,879
2641,953
2641,953
2641,953
2641,32
2641,32
2642,685
2642,685
2642,945
2642,945
2642,1006
2642,1006
2642,996
2642,675
2642,675
2643,874
2643,874
2644,947
2644,947
2644,947
2644,670
2644,670
2644,707
2644,707
2644,707
2644,1013
2644,1013
2645,447
2645,617
2645,617
2645,617
2645,809
2645,224
2645,224
2646,389
2646,389
2646,389
2646,896
2646,896
2646,500
2646,89
2647,611
2647,611
2647,611
2647,570
2647,412
2647,412
2647,412
2648,294
2648,294
2648,294
2648,924
2648,924
2648,826
2648,826
2648,826
2648,500
2648,500
2648,500
2649,562
2649,562
2649,562
2649,568
2649,568
2649,708
2649,154
2649,154
2649,168
2649,168
2650,977
2651,590
2651,590
2651,590
2651,69
2652,874
2652,874
2652,874
2652,302
2652,302
2652,302
2652,10
2652,10
2653,954
2653,789
2653,789
2653,789
2653,686
2653,951
2653,951
2653,951
2654,942
2654,942
2654,2
2654,2
2654,2
2654,777
2654,777
2654,777
2654,76
2654,76
2654,848
2654,848
2654,848
2655,533
2655,533
2655,313
2655,313
2656,109
2656,109
2657,1010
2657,1010
2657,51
2657,51
2657,4
2657,4
2657,4
2657,126
2657,126
2657,126
2657,226
2657,226
2657,226
2658,184
2658,184
2659,881
2659,881
2659,881
2659,263
2659,263
2659,263
2659,446
2659,446
2659,446
2659,501
2660,948
2660,570
2660,783
2660,783
2660,435
2661,551
2661,551
2661,896
2661,896
2661,896
2661,456
2661,456
2661,456
2661,771
2662,542
2662,452
2662,782
2663,144
2663,144
2663,67
2663,67
2664,274
2664,916
2664,804
2664,804
2664,804
2665,873
2665,53
2665,275
2665,375
2665,597
2666,449
2666,550
2666,700
2666,700
2666,700
2666,198
2666,198
2667,608
2667,608
2667,864
2667,105
2667,105
2668,951
2669,941
2669,941
2669,988
2669,988
2669,988
2670,125
2670,591
2671,1007
2671,940
2671,451
2671,451
2672,541
2672,541
2672,541
2672,71
2672,71
2672,71
2673,452
2674,409
2674,79
2674,79
2674,79
2674,15
2674,15
2674,15
2675,883
2675,727
2675,727
2675,727
2676,740
2676,740
2676,322
2677,643
2677,155
2677,155
2677,155
2677,226
2677,226
2677,822
2677,892
2678,714
2678,339
2679,708
2679,98
2679,528
2679,910
2679,910
2679,910
2680,561
2680,561
2680,561
2680,24
2680,24
2680,735
2680,735
2680,487
2681,1002
2681,672
2681,672
2681,714
2681,714
2681,118
2681,476
2682,277
2682,277
2682,690
2683,746
2684,750
2685,560
2685,980
2685,980
2686,878
2686,878
2687,249
2688,418
2689,376
2689,376
2690,43
2690,43
2690,217
2690,217
2690,217
2690,354
2690,354
2690,1027
2690,1027
2690,1027
2690,134
2690,134
2691,491
2691,491
2691,302
2691,302
2691,302
2692,989
2692,757
2692,757
2692,757
2693,593
2693,593
2693,10
2693,10
2693,10
2693,427
2693,427
2693,427
2693,189
2694,353
2694,353
2694,432
2694,432
2694,432
2695,751
2695,751
2695,464
2695,464
2695,582
2695,582
2695,582
2696,444
2696,444
2696,390
2696,962
2696,962
2696,962
2696,711
2696,896
2697,62
2697,62
2697,352
2697,347
2697,347
2697,347
2697,612
2697,984
2698,510
2698,510
2698,510
2698,405
2698,501
2698,685
2698,685
2698,685
2699,571
2699,571
2699,484
2699,131
2699,830
2699,374
2699,374
2699,374
2700,546
2701,41
2702,423
2702,423
2702,423
2702,292
2702,292
2702,292
2702,665
2702,665
2702,637
2702,637
2702,637
2703,649
2703,649
2703,649
2703,635
2703,635
2703,635
2703,1021
2703,953
2703,953
2703,953
2704,698
2704,698
2704,698
2705,610
2705,610
2705,610
2705,352
2705,352
2705,728
2705,728
2705,728
2705,447
2705,447
2706,641
2706,641
2706,242
2706,242
2706,242
2706,817
2706,652
2706,652
2707,104
2707,104
2707,104
2707,542
2707,542
2708,447
2708,436
2708,436
2708,169
2708,169
2708,169
2709,378
2709,711
2709,711
2709,711
2709,950
2709,742
2709,742
2709,691
2709,691
2710,632
2710,632
2710,370
2710,370
2710,370
2711,701
2711,701
2712,468
2713,454
2713,454
2713,956
2713,956
2713,956
2713,166
2713,166
2713,817
2713,817
2714,710
2714,710
2714,918
2714,918
2714,918
2714,244
2714,244
2714,773
2714,773
2715,135
2715,135
2716,40
2716,40
2717,783
2717,783
2717,908
2717,173
2717,173
2718,390
2718,921
2719,337
2719,337
2719,337
2720,176
2720,176
2720,176
2720,308
2720,308
2720,45
2720,460
2720,460
2720,460
2720,307
2720,307
2720,307
2721,1000
2721,1000
2722,551
2722,217
2722,1026
2722,1026
2722,749
2722,749
2722,749
2723,525
2723,525
2723,38
2723,952
2723,952
2723,41
2723,41
2724,321
2724,723
2724,537
2724,547
2724,547
2725,613
2725,613
2725,661
2725,976
2725,976
2725,976
2725,559
2725,559
2725,53
2726,13
2726,533
2726,666
2726,552
2727,152
2727,152
2727,152
2727,37
2727,37
2728,344
2728,1000
2728,1000
2728,724
2728,627
2728,627
2728,627
2729,799
2730,619
2730,619
2730,619
2730,621
2730,621
2730,621
2730,897
2731,416
2731,416
2731,56
2731,56
2731,56
2731,8
2731,8
2731,8
2731,893
2731,893
2731,893
2732,619
2732,619
2732,619
2732,80
2732,80
2732,80
2732,620
2732,620
2732,620
2733,385
2733,385
2733,1022
2733,0
2733,0
2733,101
2733,101
2734,812
2734,812
2734,387
2734,60
2734,60
2734,535
2734,673
2734,673
2735,911
2736,281
2736,281
2736,281
2736,601
2737,795
2737,795
2737,944
2738,178
2738,178
2738,178
2738,1018
2738,1018
2738,1018
2738,236
2738,236
2738,236
2739,383
2739,383
2739,383
2739,692
2739,38
2739,38
2740,835
2740,709
2741,70
2741,859
2741,52
2742,437
2742,273
2742,273
2742,273
2742,353
2742,532
2742,532
2742,645
2742,645
2742,645
2743,111
2743,111
2744,747
2744,718
2744,233
2744,233
2745,792
2745,792
2746,916
2746,916
2747,229
2747,229
2747,77
2747,827
2747,314
2747,794
2747,794
2747,794
2748,756
2748,756
2748,756
2748,267
2748,267
2748,264
2748,264
2748,264
2749,341
2749,341
2749,341
2749,717
2749,717
2749,489
2749,489
2749,489
2749,461
2749,461
2749,461
2749,875
2749,875
2749,875
2750,1003
2750,1003
2751,796
2751,796
2751,796
2751,202
2751,202
2752,978
2753,673
2753,320
2754,332
2754,332
2754,332
2755,302
2755,302
2756,734
2756,734
2756,734
2756,298
2756,298
2756,309
2756,309
2756,869
2756,869
2756,866
2756,866
2757,402
2757,402
2757,1014
2757,1014
2757,1014
2757,364
2757,364
2758,570
2758,570
2758,737
2758,737
2758,388
2758,388
2758,388
2758,564
2758,564
2759,719
2759,203
2759,203
2760,575
2760,575
2760,575
2760,52
2760,52
2760,318
2760,318
2760,318
2761,332
2761,332
2761,332
2761,398
2761,398
2761,923
2761,923
2762,652
2763,393
2763,393
2764,342
2764,606
2764,606
2764,606
2764,318
2764,318
2764,318
2764,45
2764,45
2765,45
2766,490
2766,490
2767,138
2767,510
2767,479
2767,479
2768,922
2768,280
2768,280
2768,280
2768,517
2768,517
2768,517
2769,326
2769,326
2769,326
2769,146
2769,146
2769,146
2770,990
2770,990
2770,790
2770,721
2770,721
2771,545
2771,545
2771,805
2771,805
2772,940
2772,940
2772,403
2773,515
2774,486
2775,772
2776,66
2776,66
2776,598
2776,598
2776,598
2776,847
2776,847
2777,451
2777,451
2777,965
2778,505
2778,505
2778,1006
2778,1006
2778,250
2779,87
2779,87
2779,87
2779,87
2779,87
2779,87
2779,751
2779,751
2779,854
2779,854
2779,854
2780,555
2780,555
2780,545
2780,545
2780,545
2780,193
2780,193
2780,66
2780,66
2781,392
2781,293
2781,293
2781,293
2781,827
2781,951
2781,950
2782,545
2782,545
2782,1008
2782,1008
2782,1008
2783,952
2783,952
2783,952
2783,959
2783,959
2784,757
2784,757
2784,757
2785,412
2785,412
2785,412
2785,75
2785,75
2785,75
2786,475
2786,475
2786,475
2786,299
2786,299
2786,299
2786,530
2786,530
2786,530
2786,658
2786,658
2786,658
2787,555
2787,555
2787,890
2787,890
2787,890
2787,335
2787,335
2788,359
2788,359
2788,359
2788,554
2788,95
2789,135
2790,364
2790,647
2790,729
2790,729
2790,729
2790,535
2790,242
2790,242
2790,242
2791,711
2791,711
2791,711
2791,430
2791,430
2791,340
2791,340
2791,340
2792,83
2792,545
2792,1015
2792,1015
2792,1015
2793,803
2793,833
2793,833
2793,833
2793,4
2793,4
2794,31
2794,31
2794,31
2794,132
2794,628
2794,628
2794,628
2794,577
2794,577
2794,804
2794,804
2795,506
2795,506
2795,506
2795,465
2795,812
2795,812
2795,812
2795,673
2795,673
2796,886
2797,753
2797,868
2797,868
2797,45
2797,45
2797,420
2797,499
2797,499
2797,499
2798,603
2798,603
2798,603
2798,409
2798,409
2798,409
2798,344
2798,344
2798,344
2799,733
2799,733
2799,928
2799,928
2799,928
2799,22
2799,22
2799,410
2799,410
2799,410
2800,220
2800,220
2800,972
2800,972
2801,637
2801,637
2802,382
2802,489
2802,489
2802,806
2802,806
2802,15
2802,15
2803,175
2803,175
2803,945
2803,945
2803,945
2804,461
2804,461
2804,66
2804,66
2804,66
2805,739
2805,739
2805,739
2806,352
2806,352
2806,625
2806,625
2806,625
2806,589
2806,589
2806,589
2807,779
2807,779
2807,779
2808,336
2808,809
2808,583
2808,583
2808,583
2808,785
2808,785
2808,257
2808,257
2809,594
2809,548
2809,548
2809,541
2809,541
2809,541
2810,835
2810,835
2810,37
2810,37
2810,860
2811,657
2811,657
2811,657
2811,907
2811,907
2812,186
2812,186
2813,736
2813,675
2813,675
2813,823
2813,823
2813,180
2813,180
2813,180
2814,795
2814,795
2814,795
2814,99
2814,99
2815,511
2815,511
2815,472
2815,472
2816,251
2816,653
2816,653
2816,653
2816,16
2817,26
2818,276
2818,276
2819,529
2819,529
2819,725
2819,725
2820,529
2820,529
2820,907
2821,922
2821,543
2821,212
2821,905
2822,468
2822,279
2822,279
2822,110
2822,110
2822,22
2822,22
2823,91
2823,91
2823,91
2823,965
2823,666
2823,666
2823,928
2823,928
2823,416
2824,9
2825,42
2825,42
2825,42
2826,589
2826,589
2826,216
2826,216
2826,648
2826,648
2827,198
2827,264
2827,286
2827,286
2827,286
2827,800
2827,800
2827,111
2827,111
2828,33
2828,280
2828,280
2828,280
2828,941
2828,941
2828,446
2828,180
2828,180
2829,154
2829,154
2829,627
2829,627
2829,627
2829,214
2830,617
2830,617
2830,570
2831,299
2831,961
2831,638
2831,638
2831,643
2831,643
2832,956
2832,956
2832,719
2832,719
2832,943
2832,458
2832,458
2833,363
2833,363
2833,603
2833,479
2833,174
2833,174
2834,121
2834,121
2834,411
2834,411
2834,537
2834,769
2834,228
2834,228
2834,228
2835,432
2835,809
2835,56
2835,56
2835,937
2835,937
2836,134
2836,134
2836,134
2837,709
2837,690
2837,690
2837,690
2837,995
2837,995
2837,995
2837,174
2837,174
2837,174
2838,651
2838,651
2838,651
2838,452
2838,71
2839,479
2839,769
2839,769
2839,769
2840,663
2840,892
2840,892
2841,912
2841,912
2841,912
2842,533
2842,886
2842,886
2842,886
2842,149
2842,149
2843,517
2843,423
2843,423
2843,423
2844,683
2844,683
2844,683
2844,825
2844,825
2844,825
2844,642
2844,299
2844,299
2844,299
2844,257
2844,257
2844,257
2845,682
2845,896
2845,210
2845,505
2845,203
2845,203
2846,972
2847,138
2847,138
2847,582
2847,943
2847,943
2847,943
2848,810
2848,810
2848,240
2848,240
2848,318
2848,103
2848,103
2848,103
2848,404
2848,404
2849,996
2849,498
2849,757
2849,405
2849,405
2849,405
2850,536
2850,927
2850,927
2850,927
2850,1024
2851,822
2851,417
2851,417
2851,253
2851,253
2851,253
2852,866
2852,866
2852,866
2852,956
2852,956
2852,956
2852,269
2853,233
2853,404
2853,404
2853,444
2853,444
2854,327
2854,118
2854,587
2854,587
2854,587
2854,507
2855,257
2855,1001
2855,1001
2855,1001
2855,341
2855,341
2855,778
2855,778
2856,362
2856,976
2856,976
2856,976
2856,783
2857,784
2857,784
2857,784
2857,220
2857,220
2857,220
2857,572
2858,397
2858,397
2859,461
2860,186
2860,977
2860,977
2860,621
2860,621
2861,337
2861,337
2862,544
2862,544
2862,544
2862,191
2862,191
2862,191
2862,381
2862,381
2862,381
2863,552
2863,552
2863,552
2864,759
2864,759
2864,759
2865,979
2865,17
2865,17
2866,853
2866,853
2866,853
2866,741
2866,741
2866,511
2866,873
2867,544
2867,544
2868,832
2868,832
2868,495
2868,495
2868,495
2868,296
2868,713
2869,793
2869,176
2870,198
2870,198
2870,198
2870,187
2870,187
2870,187
2871,773
2871,773
2871,773
2871,264
2871,264
2871,916
2871,120
2871,599
2872,531
2872,685
2872,685
2872,685
2872,1012
2872,1012
2873,823
2873,823
2873,179
2873,179
2873,406
2873,406
2873,824
2873,824
2873,824
2873,281
2874,776
2874,776
2874,776
2875,319
2875,600
2875,600
2875,600
2875,417
2875,417
2875,366
2876,725
2877,547
2877,902
2877,902
2877,902
2877,369
2877,612
2877,612
2877,612
2877,812
2877,812
2877,812
2878,286
2879,331
2879,331
2880,896
2880,896
2881,596
2881,142
2881,142
2882,527
2882,527
2882,527
2882,719
2882,365
2882,365
2882,365
2882,795
2883,1013
2883,1013
2883,1013
2883,539
2883,308
2883,265
2883,265
2883,265
2883,218
2884,364
2885,271
2885,880
2885,880
2885,1012
2886,173
2887,696
2887,696
2887,696
2887,86
2887,86
2887,86
2887,747
2887,747
2887,113
2887,113
2887,113
2887,420
2887,420
2887,420
2888,51
2888,51
2888,981
2888,221
2888,11
2888,11
2888,11
2889,655
2889,655
2889,484
2889,484
2889,484
2889,498
2889,498
2889,498
2889,480
2889,805
2889,805
2890,947
2890,947
2890,358
2890,358
2890,358
2890,659
2890,577
2890,577
2890,577
2891,210
2891,210
2891,210
2891,763
2891,763
2892,406
2892,639
2892,639
2892,639
2892,175
2892,175
2892,175
2892,804
2893,152
2893,152
2893,333
2893,526
2894,253
2894,253
2894,253
2894,675
2894,675
2894,523
2895,191
2895,363
2895,87
2895,775
2895,775
2896,909
2896,909
2896,355
2896,355
2897,777
2897,777
2897,777
2898,676
2898,676
2898,885
2899,728
2899,728
2899,99
2899,99
2899,99
2899,240
2899,240
2899,215
2899,215
2899,215
2900,639
2900,639
2900,161
2901,745
2901,745
2901,745
2901,972
2901,972
2901,972
2901,548
2901,553
2902,0
2902,963
2902,648
2902,648
2902,648
2902,290
2902,290
2902,290
2902,839
2902,839
2902,839
2903,325
2903,325
2903,325
2903,362
2903,810
2904,220
2904,220
2904,220
2904,315
2905,454
2905,942
2905,942
2905,942
2905,597
2905,597
2905,597
2905,606
2905,606
2906,417
2906,981
2906,981
2906,981
2906,109
2906,109
2906,716
2906,716
2907,842
2907,842
2907,663
2907,663
2907,416
2907,416
2908,55
2908,55
2908,55
2908,421
2908,421
2908,421
2908,335
2908,335
2908,335
2909,153
2909,153
2909,128
2909,128
2909,128
2909,140
2909,955
2909,955
2910,718
2910,281
2910,281
2911,259
2911,259
2911,886
2911,886
2912,285
2912,35
2912,35
2912,35
2912,811
2912,811
2912,142
2912,81
2912,81
2912,81
2913,256
2913,256
2913,562
2913,562
2913,562
2913,1006
2913,1006
2913,1006
2913,616
2914,25
2914,899
2914,899
2914,899
2915,924
2915,770
2915,770
2915,770
2916,143
2916,143
2917,472
2917,472
2917,472
2917,76
2917,986
2917,986
2918,55
2918,55
2918,55
2918,675
2918,675
2918,675
2919,486
2919,486
2920,84
2920,513
2920,513
2920,513
2920,692
2920,692
2920,692
2920,117
2920,280
2921,934
2921,934
2921,296
2921,296
2921,964
2921,881
2922,542
2922,923
2922,15
2922,15
2922,15
2923,676
2924,177
2924,111
2924,111
2924,598
2925,232
2925,232
2925,167
2925,167
2925,167
2926,842
2926,842
2926,842
2927,793
2927,224
2927,224
2927,247
2927,247
2927,247
2927,883
2927,883
2927,883
2927,18
2927,18
2927,18
2928,1027
2928,1027
2928,431
2928,431
2928,431
2928,148
2928,74
2929,803
2929,803
2929,490
2929,490
2929,389
2929,389
2929,850
2929,850
2930,496
2930,890
2930,271
2930,271
2931,279
2931,617
2931,617
2931,617
2931,256
2931,223
2931,883
2931,883
2931,883
2932,886
2932,713
2932,713
2932,107
2932,107
2933,8
2933,8
2933,8
2933,24
2933,24
2934,345
2934,345
2934,809
2934,809
2934,727
2934,727
2934,281
2935,515
2935,515
2935,515
2935,558
2935,558
2935,707
2935,707
2935,707
2935,567
2935,567
2935,521
2935,521
2935,521
2936,228
2936,228
2936,4
2936,4
2936,4
2936,590
2936,590
2936,590
2937,348
2937,348
2937,241
2938,555
2938,555
2938,555
2938,444
2939,553
2939,169
2939,169
2939,169
2939,559
2939,559
2939,6
2939,6
2939,606
2939,606
2939,606
2940,300
2940,300
2940,790
2940,53
2940,53
2940,550
2940,511
2940,511
2940,511
2941,212
2941,212
2941,43
2941,43
2941,43
2942,433
2942,433
2942,433
2943,998
2943,998
2943,20
2943,835
2943,835
2943,122
2944,694
2944,620
2944,620
2944,342
2944,342
2944,924
2944,924
2944,924
2945,434
2945,434
2945,434
2945,776
2945,776
2945,240
2945,141
2945,198
2945,198
2946,478
2946,478
2946,478
2946,654
2946,654
2946,370
2946,370
2946,370
2946,1011
2946,1011
2946,169
2947,739
2947,739
2947,395
2947,395
2947,395
2947,382
2947,382
2947,189
2947,189
2948,449
2948,449
2948,23
2948,950
2948,950
2949,279
2949,279
2949,279
2949,734
2949,167
2949,167
2949,167
2949,629
2949,629
2949,629
2949,691
2949,691
2949,691
2950,861
2950,57
2950,57
2951,893
2951,893
2951,893
2951,805
2951,334
2951,334
2951,334
2951,1025
2951,1025
2952,730
2952,730
2953,230
2953,230
2953,230
2953,993
2953,993
2953,993
2954,199
2954,199
2954,199
2955,862
2955,128
2955,128
2955,128
2956,575
2956,575
2956,1022
2956,1022
2956,615
2956,615
2956,615
2957,434
2957,434
2957,569
2958,143
2958,143
2958,612
2958,769
2958,769
2958,769
2958,276
2958,34
2958,34
2958,34
2959,900
2959,96
2959,96
2959,826
2959,826
2959,826
2959,565
2959,565
2960,752
2960,752
2960,182
2960,182
2960,182
2960,970
2960,545
2960,545
2960,545
2961,595
2961,595
2961,568
2962,851
2962,851
2963,901
2963,901
2963,901
2963,48
2963,10
2963,10
2963,10
2963,10
2963,10
2963,272
2963,272
2964,7
2964,7
2964,760
2964,760
2964,760
2964,675
2964,675
2964,675
2964,593
2964,868
2964,868
2965,79
2965,125
2965,125
2965,1027
2965,1027
2965,1027
2966,70
2966,330
2966,427
2966,427
2966,559
2966,618
2966,618
2967,450
2967,450
2967,942
2968,561
2968,534
2968,880
2968,880
2968,880
2968,903
2968,46
2968,46
2969,1024
2969,583
2969,296
2969,296
2970,306
2970,709
2970,393
2970,785
2970,785
2970,638
2970,638
2971,79
2971,79
2971,79
2971,485
2972,246
2972,140
2972,140
2972,735
2972,696
2972,696
2973,154
2973,121
2973,121
2973,121
2974,101
2974,101
2974,101
2974,321
2974,92
2974,92
2974,92
2974,453
2974,453
2974,453
2975,46
2976,92
2976,92
2976,92
2976,693
2976,693
2976,693
2976,721
2977,348
2977,840
2977,840
2977,840
2977,196
2977,196
2978,711
2978,432
2978,432
2978,550
2978,338
2978,338
2978,338
2978,388
2978,388
2979,130
2979,130
2979,1002
2979,1002
2979,1002
2979,858
